Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
124335,-1.741561184,-2.969177271,-2.529194527,-3.546196639,-0.862218734,1.259523852,4.561616341,-0.618761996,-0.896368579,-1.670730096,0.783785104,0.170925354,-0.529344982,0.999345207,0.34851742,-3.824114577,0.557023845,0.972869462,-0.475378006,1.556276494,0.671157639,1.117052348,1.695672826,-1.705688557,0.874894193,-0.383800111,-0.312711343,-0.038969815,966.91,0
116800,1.891291071,-0.277032998,0.210394524,1.382160608,-0.841430994,-0.238746815,-0.723300521,0.036542867,1.137747438,0.125878816,-0.966735234,0.603616928,0.671867219,-0.342612238,0.647642684,0.601338043,-0.845384288,0.28768647,-0.695485292,-0.171994256,0.101826147,0.448618658,0.234041728,-0.050170574,-0.317930228,-0.729181063,0.080677575,-0.015357917,26,0
142978,-0.009205763,0.853670762,-1.333900235,-0.136905963,0.285423824,-0.709673155,0.943789101,0.190555332,-0.566686097,-1.124264177,0.865221552,0.879416164,0.851334659,-0.603801914,-0.097103702,0.536491074,0.21914088,1.325515595,0.134951584,0.093389622,0.427092334,1.032075568,0.113389164,-0.476657781,-0.171021542,-0.151679671,-0.107269687,-0.048223106,127.69,0
143477,-0.102677718,1.294512852,-0.150819276,0.838613677,1.206635104,-0.385868809,1.362718084,-0.192601077,-0.671435536,-0.005394418,-1.151407256,-0.149705469,-0.213998959,0.46820571,-0.272681374,-1.172404681,0.148527911,-0.315291328,0.788596043,0.081978429,0.102881533,0.600272005,-0.270412122,0.690830458,0.052027459,-0.40565126,0.436350415,0.249430838,5.98,0
137189,2.068815533,-0.707265407,-1.180399287,-0.757420021,-0.521896356,-0.288102095,-0.981892038,0.043521994,-0.330165511,0.207101995,1.549984673,0.330306758,0.878763839,-2.068830646,-0.364180781,1.785812572,1.123712844,-0.112139006,0.410759622,0.142186835,0.310036992,0.926948873,0.116174657,0.627206253,-0.158742632,-0.142156683,0.025942747,-0.01064374,32.37,0
89116,1.758467361,-0.908710126,-0.779661784,-0.222930721,0.200927024,1.895626489,-1.024161092,0.668292828,1.347196254,-0.198640336,0.873708289,0.936823741,-0.449521248,0.142205598,0.767958441,-0.442434716,0.00989318,-0.554655554,-0.797146813,-0.181902255,0.304743927,1.033252568,0.150328452,-0.78467241,-0.382981276,0.197228476,0.046883516,-0.053618985,59.78,0
135126,0.107042998,0.429354947,-1.042555121,-1.755510642,3.046639658,3.449810778,0.576024345,0.70292628,-0.022420684,-0.184650147,-0.10965573,-0.062755239,-0.402485109,0.147430668,0.072620856,-0.235255425,-0.58671878,-0.864928512,-0.205262478,0.119159851,-0.310941138,-0.691221708,0.096532412,0.687223498,-0.482080365,0.133144128,0.097773269,-0.131936494,13.48,0
87406,2.033189254,0.095515763,-2.22696819,0.105029521,0.955441689,-0.240197155,0.178100335,-0.173850834,-0.024194143,-0.23063365,0.800234465,0.949225779,1.378559822,-1.010045642,0.054394508,0.903742346,-0.171948501,1.011284195,0.130193992,0.046312842,0.180861117,0.578910623,-0.106761404,-0.15335198,0.204762539,0.673085293,-0.070088492,-0.04261184,37.36,0
66406,-1.909825326,1.256159727,0.43370718,-0.810739185,0.17035307,-0.370121522,0.435935265,0.196470683,0.457619386,0.845681002,0.207246621,-0.40802585,-1.537894819,0.331830332,0.002410976,0.900788864,-1.172513985,0.479795367,-0.038899018,-0.266419498,-0.294524316,-0.5531312,0.212797505,-0.571304882,-0.58860008,-0.209698033,-0.885706866,-0.558382763,8.92,0
1785,1.244712105,-0.658675319,-0.467021545,-0.918987898,1.315181918,3.876401968,-1.218709887,1.051279839,1.074311731,-0.396550607,-0.569569065,0.395127435,-0.0840855,-0.408931442,-0.112264267,0.208175176,-0.353890587,-0.190293256,0.834491993,0.068695224,-0.280352132,-0.724572882,0.034673485,1.077915744,0.29102477,0.956627195,-0.03361819,0.009533039,20,0
137949,1.939842616,-0.434932722,-0.345177758,0.307798549,-0.48780317,0.113880067,-0.72922221,0.152520874,1.132059395,-0.016282656,0.795317649,1.364526761,0.458850485,-0.096409605,-0.230308514,0.266976262,-0.783184895,0.665073781,0.051482614,-0.154611953,0.246981074,0.914658168,0.141959506,0.799542445,-0.099047453,-0.27043554,0.035707815,-0.038127954,9.99,0
25828,1.097522558,0.079230417,1.220803133,1.556451094,-0.592585259,0.421330701,-0.658973078,0.328578276,-0.438259626,0.650082717,1.399663564,0.532586477,-0.17839207,0.206889832,0.542318289,1.074986242,-0.661934987,-0.092183979,-0.97175567,-0.117135675,0.039636626,0.043398317,0.130355469,0.044800673,-0.101904429,0.860469459,-0.03581258,0.009500287,7.57,0
163228,-0.308790686,0.193386301,0.641245453,-1.708743925,-0.746616619,-0.123684172,-0.099552201,0.435855698,0.83782877,-1.461236845,-1.576022465,0.726871144,1.525173669,-0.39569737,0.50513247,0.686691572,-0.801639669,0.340949887,0.191079858,0.047622973,0.163372483,0.389233953,0.185260215,-0.652066985,-0.639168824,0.500632732,-0.086430353,-0.008692798,88.61,0
25833,0.118575965,-2.368791568,-0.148776318,0.35810039,-0.954048717,1.089058155,-0.001064048,0.153106504,1.293792193,-0.758058783,-1.89075897,-0.008456132,-0.130190162,-0.389799146,0.174063495,0.094396526,-0.043389958,-0.456189639,0.448112493,1.118191165,0.056720318,-0.905472675,-0.581572999,-1.222902193,0.01745735,0.996755836,-0.134210548,0.099340648,602.76,0
162336,2.041922531,-0.073173315,-1.167390382,0.220621228,0.114950908,-0.694039451,0.109606817,-0.196328766,0.226844355,0.227627248,0.758294084,1.291856304,0.543148986,0.351826527,-0.692764656,0.160632922,-0.684013577,-0.33224798,0.552615037,-0.170062991,-0.252629653,-0.60399162,0.282008108,-0.322078009,-0.268729726,0.196571472,-0.071685681,-0.072233039,1.98,0
136420,-0.804414786,0.547629093,0.713530919,0.54117606,0.440117913,0.325994177,0.198108777,0.618456786,0.137033991,-1.055337425,-1.827881554,0.603435885,0.211847703,-0.151627512,-1.545256409,-0.246123314,-0.059239051,-0.678653387,0.117292139,-0.091452979,-0.400355288,-1.274863309,0.196465435,0.33233019,-0.106546037,-1.125152709,-0.03580044,-0.064725251,44.9,0
60074,-0.378098302,0.274057621,1.870050348,0.001687147,-1.030976627,-0.102674824,0.215904012,-0.079776569,-1.049295944,0.308659068,-0.954056611,0.044858417,0.891826322,-0.553875452,0.045180195,-1.55330868,-0.106914207,1.504985331,-0.978993811,-0.463913806,-0.15490838,0.165098899,-0.15317092,0.385312361,0.110126492,-0.2757338,0.007989705,0.018712728,79,0
26291,-0.451847578,0.927967931,0.816701296,1.963047835,-0.920189939,0.065025276,-0.16147586,0.2945756,0.359062529,0.040132987,-1.086045136,0.989286114,0.965289228,-0.394033146,-0.488084309,-1.203160203,0.782170221,-0.171077929,1.786538167,-0.140410453,0.148797607,0.725779263,0.203966205,0.460706571,-1.007315125,-0.324019581,-0.216882865,0.132859861,44.03,0
71434,-1.997020757,1.61463622,0.575649421,-0.726856603,-0.66383103,-0.420178531,-0.669986184,-2.029608931,0.125129175,-0.101867555,-0.128500182,0.187197663,-0.550419468,0.564470022,1.096088486,-0.121957785,0.45446679,-0.763395969,-0.31870275,-0.674920657,2.372124509,-0.65446302,0.339242547,0.406428981,-0.706143834,0.85774113,-0.069842337,0.144117958,15.37,0
161452,-9.757109728,-9.83199389,-3.964035441,1.4841429,1.364833547,-2.746628773,2.088523254,-0.313681605,-0.933994188,0.560942502,-0.878120476,0.21869717,1.327213358,0.421364802,-0.210956423,-1.084621957,0.011640127,0.759725809,-0.329865168,-2.948574418,-1.287949812,0.796005834,5.671443096,1.269983955,1.122885868,0.928843405,2.315849079,-1.035113731,711.7,0
121654,-0.17681912,-0.846124679,0.65297805,-0.386991574,-0.727040138,0.868999904,-0.504455689,-0.142471578,-0.551419866,1.662529405,0.615163538,-0.988719271,-0.051210794,-0.454901174,1.666126121,0.980435825,0.111783529,0.311931431,3.41735666,0.080887264,0.312837865,1.355936503,0.482084713,0.220894887,-1.839268831,-0.10463122,-0.051177709,0.099919446,116.19,0
146631,1.996700043,-1.813992507,-0.806633652,-1.752710335,-0.741396363,1.283635441,-1.490697767,0.320260188,-1.079179444,1.316951667,-0.534460393,-0.224203284,1.251392254,-0.669013034,0.833384676,-1.008336983,1.014228094,-1.429461893,-1.094865494,-0.258838499,-0.29023411,-0.459382253,0.453805061,-0.610959877,-0.767661178,-0.417128832,0.069851391,-0.024769227,104.75,0
63801,-0.55086297,0.822161016,1.914026281,0.627038232,0.245968328,0.005649656,0.967030889,-0.131068944,-0.822231143,-0.037465476,0.974671186,0.071810356,-0.45241097,0.3340488,0.654747619,0.031475251,-0.625391242,0.743716026,0.930459962,0.231289577,0.009280954,0.045919239,-0.270194679,-0.019146664,0.362465135,-0.33126398,-0.108136485,-0.153251452,54.99,0
66178,-3.106296984,-1.662759182,-0.651447592,0.931759927,1.210116251,4.066254645,-0.721731473,1.823888723,-0.423720528,-0.774028207,-0.810268972,0.134892839,0.377492803,0.520373992,1.21814412,0.553566725,-0.240509603,1.09839121,1.005281522,0.303457894,0.314220889,0.338178598,0.124867125,1.067388314,0.165154058,-0.133115217,0.077064184,-0.561206853,246,0
140949,1.850770895,-0.123217089,-1.761688516,0.532991063,0.101204098,-1.199562183,0.324254916,-0.364133914,0.866865413,-0.967442817,-0.399622258,0.779027229,0.903143318,-1.78068201,-0.206389566,0.03082354,1.085004552,0.016238144,0.120918975,0.077117233,-0.195814578,-0.455654119,0.071760321,-0.205599167,-0.044411595,-0.094799437,-0.016043481,-0.001102314,103,0
65153,0.374486862,-1.68965036,0.799361084,0.605897257,-1.597002069,0.025360659,-0.214250778,0.08452188,1.180280806,-0.672974435,-0.32790677,0.618878701,-0.34626858,-0.354387379,0.009027972,-0.44124013,0.572120689,-1.075260561,-0.141377716,0.671386035,0.053328891,-0.473256884,-0.19793454,0.486182521,-0.137475864,0.910739218,-0.094126063,0.082949484,407.29,0
145114,2.002231968,0.076553188,-0.661142381,0.61192968,-0.454877046,-1.692226707,0.296162103,-0.470322514,0.27159849,0.031897393,0.292227198,1.466765263,1.28716182,0.054192025,-0.176715132,-0.430263804,-0.042540329,-1.33020375,-0.19921221,-0.166779267,-0.215285595,-0.421301719,0.434759325,0.968796927,-0.370459233,0.136074277,-0.060374009,-0.048082502,0.89,0
148189,-1.136724988,1.367074462,-0.499035651,0.947480659,1.863301064,0.838123386,0.785023052,0.728068463,-1.131864692,-1.371041735,-0.362056058,-0.751015097,-1.457300826,-0.383375356,0.945083131,-1.38514043,2.468991103,-0.808550068,-0.339250425,-0.106799484,0.103838007,0.240435302,-0.434183737,-0.483786512,0.911002632,-0.117041042,-0.02396065,-0.026207262,20.88,0
153669,-0.679575734,1.199032484,-1.119030278,-0.52260784,1.100071093,-0.55078799,0.588320304,0.32808899,-0.382830965,-0.778563132,0.031406511,0.156835798,0.062630368,-0.383951391,0.045975907,0.604438355,-0.026842355,1.612622422,0.593762016,-0.060225026,0.312062588,0.999178906,-0.168616442,-1.163401575,-0.252937514,-0.099286077,0.236698388,0.198306436,8.64,0
112608,2.321162903,-1.448217258,-1.310816407,-1.824313827,-0.850281203,-0.025678209,-1.242174597,0.038469365,-1.280903183,1.782241617,-0.093208042,-0.983330355,-0.763298789,-0.005238431,-0.701996574,-0.16743765,0.088825137,0.72921028,0.418090308,-0.47285991,-0.181620861,-0.111142817,0.193277898,0.039713136,-0.133316343,-0.170464915,-0.007622471,-0.06436094,10,0
79272,1.181973708,-0.647728936,0.710794929,-0.942405776,-1.040904435,0.095090372,-0.939519254,0.423536973,1.98033478,-0.877057031,0.737495546,0.002209387,-2.728729268,0.581993741,1.137368654,-0.318909586,-0.085705639,0.665272129,0.628730172,-0.304976122,0.015031688,0.164422565,-0.027488774,-0.35652578,0.351728558,-0.645127006,0.08862006,0.012704552,1,0
125315,2.009246257,-1.167993229,-0.144236923,-0.463648826,-1.231256302,0.199541339,-1.189199741,0.15121285,0.505016774,0.58605061,-0.00113358,1.253112621,0.668566294,-0.568021633,-1.379715147,-1.460353752,-0.258951828,1.467973032,0.026093437,-0.533746537,-0.552177087,-0.845016525,0.335187084,-0.437186831,-0.492233728,-0.204424832,0.050513989,-0.040207542,33.6,0
1471,-0.663184572,1.137268294,1.021846897,-0.193378506,0.264032384,0.151633736,0.209886534,-0.498312423,-0.420471635,-0.290818604,1.240242653,0.12461377,-0.931602564,-0.002480497,0.561929263,0.437597698,0.035150887,0.149396523,-0.045521993,-0.128135814,0.543628511,-0.864151155,0.087439217,-0.400023538,-0.233259817,0.114431653,0.292798746,0.083866027,10.98,0
121953,-0.499332254,-0.460399642,1.425608572,-2.399803495,-0.219714078,-0.168835077,-0.202176674,-0.074524331,-2.537558636,0.657249571,-0.985625542,-0.690549008,1.562225354,-0.761455403,-0.178456892,-0.854894687,0.608845756,-0.057549139,0.354732736,-0.025992468,-0.156081796,-0.096613545,-0.248837322,0.617470084,0.576851251,-0.022820584,0.047176507,0.070157847,29.56,0
67157,-1.723161959,1.476182328,0.803252262,1.490206414,-1.16752578,0.438986529,-0.736028168,1.362561254,-0.303929663,-0.991492893,-1.178623633,1.348970936,1.031123602,0.260332858,-0.563493426,-1.034861989,1.247025157,-0.60606124,0.910112242,-0.344771501,0.18675359,0.533123496,-0.001641868,0.150226762,-0.10801655,-0.223019597,-0.36966341,-0.107384904,33.16,0
151678,-1.005200824,1.353351052,-1.086947267,-0.550165465,0.337955576,-0.776465979,0.142004406,0.64137207,-0.009795033,-0.538523082,-2.315233465,-0.716481828,-0.849968967,1.122637894,0.708171204,0.170627483,-0.444702349,0.740178048,0.45743438,-0.290683638,0.384325674,0.938100771,-0.28822227,-0.99058799,-0.311490625,-0.100255783,-0.05502509,0.121145873,1,0
122772,2.019817705,-1.436584924,-2.377833961,-1.267312693,-0.705956564,-2.066982347,0.397206142,-0.855634952,-2.264361227,1.644341433,-0.443209313,-0.452302199,0.838911803,0.215436099,-0.77958889,-1.581566022,0.930932948,-0.609657274,-0.235412568,-0.07245628,0.264117146,0.937198461,-0.267044462,0.548865615,0.553544962,0.251407722,-0.099353635,-0.050063671,198,0
47012,1.35699315,-1.246474295,0.627116955,-1.197105339,-1.967105827,-1.192070953,-0.958252936,-0.16689365,-1.638997463,1.428235765,-0.364185875,-1.498826152,-1.02163278,0.018143631,0.807219564,-0.286026222,0.677263614,-0.150345789,-0.288333423,-0.29687117,-0.409860834,-1.067106497,0.213032047,0.618154813,0.000941807,-0.502862564,0.013665793,0.040039734,79.95,0
76960,-2.085377846,-0.357828497,1.181625619,1.720428118,1.51263294,0.077414327,-0.402670978,0.811653459,-1.02783494,-0.203483602,-0.801604435,0.345934604,-0.17847665,0.244291681,-2.112533692,0.922493436,-0.862517767,0.561346414,-0.454725569,0.226031416,0.170230965,-0.145490767,-0.353992818,-0.829861955,0.381667799,-0.03517188,-0.035384045,-0.21520709,27.23,0
67561,-0.808458128,-0.131858917,3.29510122,-1.225899765,-1.703096998,-0.138571106,-0.702297383,0.34451889,0.164483826,-0.320364781,-0.947049241,-0.432482304,-0.573449716,-1.47573393,-1.948578932,0.560319498,0.888754688,-1.411080951,0.265156423,0.138548865,0.171152718,0.855807575,-0.336129971,0.965016115,0.468369651,-0.144132909,0.345059974,0.134395437,4.5,0
34998,-1.332066662,-1.081528814,2.614062564,-0.630861209,0.115644921,-1.160336111,-0.284401019,-0.051731377,-0.573847993,0.036090982,-0.920621925,-0.11551682,0.04232969,-0.705028896,-0.819921066,-0.850266338,-0.773831453,1.284224819,-2.869920629,-0.253803441,-0.189212179,-0.290767489,0.284458516,0.620678551,-0.297314382,-0.816816557,-0.049053956,-0.038639028,64,0
116166,-0.173582395,0.126422788,0.623239999,-2.131359497,0.264673019,-0.304163259,0.749956199,-0.257811691,-1.162976725,0.409809214,0.635095546,-0.766864652,-1.18977973,-0.090437574,-1.45894926,0.744836061,0.041138712,-1.151948507,1.073201152,0.036879453,0.046138719,0.142839477,-0.141125663,0.740785091,-0.262202385,-0.463167324,-0.187329368,-0.095866415,29,0
84546,-1.08030702,-0.649141013,2.317426324,-1.715682412,-0.874426269,1.12547902,-0.297722751,0.45477802,-0.415074267,-0.219425248,-0.39815915,0.128129259,0.809909658,-1.37244201,-2.06267006,1.452366077,-0.24071918,-0.326944832,0.989534284,0.647816927,0.25524477,0.723440061,-0.179551366,-0.789913596,0.727409297,-0.090534557,0.28015268,0.123852613,149.11,0
73032,0.948225851,-0.310265251,-0.106047576,0.231459596,-0.392616448,-1.043219549,0.522376014,-0.264853486,-0.145289772,-0.231507447,0.321513504,0.35235446,-0.223842794,0.588187194,1.052329268,-0.330977321,0.242030902,-1.500524766,-0.251005514,0.18023202,-0.242932257,-1.061975764,0.087391711,0.437552941,0.030048437,0.697764144,-0.120711419,0.02593354,160,0
145839,1.808310499,-0.542891533,-1.748074892,0.627625692,0.959691954,1.87125605,-0.586343641,0.537315554,1.439181384,-0.755110962,-1.138580487,0.062066055,-0.647317088,-1.449003039,0.021421435,-1.22344368,1.938943653,-1.382803154,-1.185619805,-0.278893205,0.212882483,1.145271637,-0.112782545,-2.359338269,0.068547815,0.861446392,0.05065576,-0.05740157,42.24,0
76884,1.089049307,-1.253643054,0.78317923,-0.415136244,-1.596773134,-0.138673661,-0.924622583,0.007755482,-0.099344962,0.485695941,-1.274914578,-0.240040269,0.360835062,-0.463277399,0.616678559,-0.967517322,-0.163888288,1.441207293,-0.676807906,-0.166552718,-0.237444058,-0.392428213,-0.133540955,-0.063657763,0.109345509,1.12653801,-0.038769633,0.039820105,152.95,0
161638,1.852518818,-0.355470791,-0.538003189,0.432573174,-0.442103954,0.111007834,-0.858918316,0.23583284,0.929748638,-0.404307808,1.349279186,1.064937357,0.570211158,-1.497475054,0.200934227,1.184585098,0.122894037,0.947253643,-0.311375735,-0.009901741,0.022977321,0.112881604,0.301780399,0.62649507,-0.601659946,0.291711333,0.001340439,-0.004476032,43.05,0
133513,-2.027336662,1.296591152,1.005679925,-0.807738848,-0.661202644,1.16717407,-1.685949159,-5.100305315,-0.114840884,-1.822907254,-1.911701069,-0.098956192,-0.752223912,0.432100828,0.050630627,0.862534136,-0.425648636,0.501396782,-0.394906741,1.196233639,-2.454975641,1.328418042,-0.285199525,-0.537550393,0.515598814,0.892243477,0.304406744,0.117382539,127.5,0
67447,-0.482035222,0.36208759,1.507439035,-0.290853183,0.290937561,-0.011149145,0.146238861,0.202100802,-0.70747454,-0.285460005,1.34702515,0.399818065,-0.136959867,0.434313064,1.156163693,-0.195198256,0.023532184,-0.031447118,1.258514038,0.208268971,0.013987779,-0.068525611,-0.141838619,-0.237295817,0.047773154,1.176961081,-0.086374546,-0.038840924,14.53,0
148005,-4.627549157,4.388466728,-3.333034912,-1.788664307,-0.528523373,-2.081838322,0.690003885,0.734730041,2.433857053,4.015571235,-0.982229923,-0.076857991,-1.036904033,0.458726114,0.140913086,-0.763970285,-0.068739489,-0.542993715,-0.660316586,1.523082437,-0.184073181,0.571858053,0.005933022,-0.044594678,0.417547354,0.071208674,0.810802379,0.334886742,7.69,0
18095,-3.283809463,-3.201727453,2.548541346,0.529801851,3.646891957,-1.776996006,-1.952892176,0.425504912,1.605334092,-0.706189117,1.561888499,-2.188992288,0.210786778,1.536071205,-1.465945337,-0.071123098,0.448012047,0.012241281,-0.315466336,0.837432654,-0.172541718,-1.206065946,0.557549734,-0.413533576,0.209393499,0.081816337,-0.323693754,-0.113666698,30.5,0
134434,-1.858202506,-0.380904986,0.980612265,-0.196881677,0.296289041,0.910967974,0.069196937,-1.710312284,0.215300407,0.15840827,0.492764963,0.102358427,-0.073841078,-0.17834873,0.708676389,0.510967507,-0.762040113,1.047837372,1.300709354,-0.975022023,1.435736461,0.422620691,0.834115736,0.331915676,-0.015357807,0.862726214,0.341505592,-0.361472276,119.8,0
156673,0.006770252,0.80194432,0.169154797,-0.772678132,0.608369214,-0.58589706,0.973164324,-0.063407234,-0.337753955,-0.263228523,0.542541244,0.893019845,0.314458759,0.224935745,-1.116032777,0.183692802,-0.795554419,-0.184439702,0.320612067,0.030539889,-0.218941269,-0.491215316,0.042861893,-0.335364865,-0.460491676,0.139128379,0.240832017,0.085531853,15.99,0
138164,1.907161667,0.546132538,-0.483934247,3.557435954,0.457263218,0.206318934,0.02318561,0.06971459,-0.904705772,1.46362443,-1.136362331,-0.642549142,-0.615157432,0.46276384,0.084028127,1.337636772,-0.991602747,-0.67088863,-1.49741942,-0.28730889,-0.456304204,-1.529039048,0.597414455,0.44279149,-0.660958121,-0.659180484,-0.032578057,-0.024736344,12.39,0
166040,0.284435266,1.755119463,0.209814257,4.754991166,0.443203449,0.578521865,-0.379763305,-2.828471097,-2.418922885,1.032316277,-1.192705015,-0.43657553,-0.492618882,1.077631794,-0.003361348,-0.524917814,0.622006093,-0.396204878,1.093743985,0.763829901,-1.302315764,0.386557164,-0.202540196,0.051130546,0.969906243,0.572669877,0.086421725,0.244326736,6.08,0
118358,2.174008462,-0.714693681,-1.615368024,-1.015472417,-0.026209892,0.303308435,-1.05379777,0.139120009,-0.192907894,0.228243861,0.530608195,-0.240562965,0.647589245,-2.053653656,-0.243208582,2.112417745,0.761365645,0.281396967,0.818356135,0.117541255,0.225884175,0.706151838,0.004106203,-0.447097236,-0.025363662,-0.073302834,0.024859555,-0.025065131,16.42,0
74398,0.724416833,-0.988663,0.556695418,1.312426337,-0.562767989,1.236768805,-0.448477428,0.296992934,1.015196356,-0.272264698,-0.573372951,1.148470533,0.484310187,-0.607045697,-1.586896006,0.1276326,-0.588181678,0.737326603,0.765939459,0.407011095,0.122865026,0.20998617,-0.530345815,-0.888200487,0.739247973,-0.165909966,0.034549789,0.050888389,247,0
65863,0.968618881,-0.761050352,0.976947503,-0.212145267,-0.93174968,0.692281372,-0.903571953,0.433331245,0.743368831,-0.255607954,1.556457418,0.971207138,-0.34071999,-0.028465156,0.58266104,0.019683679,0.129629652,-0.556008692,-0.393328241,0.030663105,0.204325015,0.592243041,-0.0228025,-0.180139665,-0.087016263,1.52475099,-0.051438042,0.004276444,80.66,0
528,1.358535449,-0.443056972,0.700476395,-0.734665606,-1.138175564,-0.830189244,-0.637161664,-0.074408255,-1.078980639,0.768789212,1.74007042,0.374510377,0.342880142,-0.013338045,0.035602402,1.346001758,0.035717732,-1.194070977,0.829605254,0.0795933,-0.031771161,-0.219788539,0.147940648,0.517099383,0.186109968,-0.510075455,0.009996539,0.014217695,3.71,0
153670,-0.384419765,-0.225153503,-1.260932898,-0.409251058,0.912329283,0.189532103,0.028305395,0.580123903,0.600660971,-0.451291605,-1.208304179,-0.09421873,-1.708257697,0.410996776,-2.386878996,-0.058926113,-0.34669246,0.456783355,0.812576719,-0.521304378,0.118902567,0.585487501,0.449985823,-0.26645609,-0.215609608,0.592632615,-0.183529405,-0.169313793,24.82,0
54312,1.26391034,-0.218331039,0.373119719,-0.802069192,-0.797212612,-1.075717359,-0.072529005,-0.198000078,1.600227666,-1.184940812,-0.423799222,1.083545332,0.159502124,-0.046430933,0.516958004,-1.039862829,0.171734873,-0.426913251,1.011631283,-0.109991599,-0.247891214,-0.42639922,-0.013542277,0.39974628,0.633686644,-0.869091581,0.070900408,0.027194491,8.62,0
117851,0.576666755,-3.087985517,-1.35228642,-0.085047586,-1.756066987,-0.753325242,0.34810712,-0.312739344,1.591417379,-0.704892137,-0.849530888,0.028075435,-0.425567961,0.25169893,1.356342191,0.387643655,-0.468314256,0.341950997,-0.146249825,1.34452217,0.627937388,0.221627543,-0.491147094,0.067085402,-0.63655479,0.627924841,-0.186938493,0.078844445,771,0
71924,1.239583799,-0.950163733,-1.762018393,-1.744067633,1.706948624,2.943994282,-0.466680523,0.597738486,-1.28451099,0.645861318,0.079805923,-0.683394227,0.107079764,0.272349985,0.650764349,1.189683568,-0.100519093,-1.439007377,1.124539559,0.455596041,-0.118048704,-0.914814058,-0.079639674,0.99296352,0.5632546,-0.449816784,-0.044919341,0.026704523,143.92,0
123394,-2.606534754,4.252312907,-2.108010096,4.509659379,-0.272984314,5.099309813,-7.931539583,-18.01878814,-3.934188308,-1.674361217,-0.657134277,2.161872929,-0.050106954,3.124321798,-0.823625121,1.283100508,0.477034149,1.106106238,0.298266563,4.705345204,-8.46041182,3.893776124,1.089839096,-0.196725157,0.129483838,0.589850914,-0.026119574,0.529203973,10.59,0
157935,2.006764546,-0.710237834,-0.755293639,-1.626403021,-0.625136091,-0.546715597,-0.572969286,0.02226309,1.81197067,-0.801281968,1.178186912,1.602663264,0.17779544,0.193881784,0.505731848,-0.179786831,-0.560710818,0.254741304,1.072505179,-0.124507888,-0.170966817,-0.36746003,0.389125187,0.752546762,-0.430053917,-0.617594779,0.016929784,-0.039017653,15.88,0
44596,-0.454582267,0.560044825,1.550594285,-1.562366501,0.295403628,-0.090020668,0.666389353,-0.111003252,0.487571068,0.226350413,1.213526661,-0.005152489,-1.026817303,-0.180020539,0.267677073,0.505205574,-0.947431729,-0.177684501,-0.722100602,0.20474169,-0.194019706,-0.137438573,-0.112466377,-0.296184199,-0.348152168,0.706138499,-0.038585907,-0.338378412,0.77,0
33830,-0.134185297,-2.693821672,0.142601386,0.010458691,-1.932490729,-0.382532061,0.346912194,-0.163396031,2.029140978,-1.520692336,-0.744702238,0.883438765,-0.235777751,-0.192603247,0.350914759,-0.801616774,0.252792298,0.000569849,0.704001574,1.280981286,0.257698924,-0.492730058,-0.643174223,0.439139003,0.287244933,-0.803645185,-0.035643169,0.155325576,707.94,0
57060,0.995389412,-0.245029726,1.041062982,1.195558917,-0.576095724,0.748503049,-0.658134281,0.348351884,0.437680496,0.013267338,0.949894806,1.108653271,0.264253467,-0.08520766,0.142028812,0.281352815,-0.523225194,0.340847293,-0.449800149,-0.01632985,0.217724337,0.685550603,-0.163522837,-0.270818505,0.433404754,-0.216847932,0.07077122,0.029312998,61.75,0
87390,-1.686834336,0.465296052,-2.286724397,-2.525937569,0.295719568,-0.865340968,1.417859691,0.602993624,-0.030624051,-1.177053362,-0.178479863,0.306065258,-1.418310866,1.38890531,-1.713579147,0.138039412,-0.525612498,0.053334551,-0.435017942,-0.302414541,0.23592087,0.692599369,0.237711904,0.349729992,-0.152216363,0.532611597,0.350457096,-0.073618311,160,0
144339,-0.470179396,2.387306725,-3.475723973,-0.628694844,1.681549595,-2.10241244,1.41890878,-0.074249867,0.112391186,-1.010497357,1.694183968,-0.611786703,-1.254296561,-3.530961847,-0.26891235,1.17152893,2.64721014,2.162612996,-0.601486205,0.317562018,-0.128032734,0.052848122,-0.21879478,-0.774372288,0.030859951,0.094589127,0.293121261,0.012684881,2.2,0
116150,1.991269523,-0.218085024,-1.342686969,0.386849872,-0.137670136,-1.21817832,0.179289104,-0.316504068,0.774572533,0.012396853,-0.869867406,-0.195184324,-0.829249865,0.651223201,0.933402669,-0.169256616,-0.43621146,0.032723601,-0.306470437,-0.229031317,0.273446233,0.834417364,-0.02491979,-0.068795692,0.202830316,-0.095379739,-0.02639427,-0.054051673,40,0
77204,-0.992571459,0.510291903,1.57011781,-0.043473998,0.283322574,-0.402477424,0.388179035,0.201377653,-0.505969996,-0.042694946,1.638275641,0.55617415,-0.534354157,0.42292284,0.469685646,0.069539622,-0.284197704,-0.310575681,-0.088089151,-0.036396502,-0.153187809,-0.331193788,0.406842964,0.184503071,-0.256121761,0.075765739,0.194771945,0.063725478,1.79,0
